sales_detail_id,transaction_id,product_id,quantity,price
2226,687,195,21,190.45
2227,253,89,22,10.43
2228,340,55,89,418.81
2229,734,27,88,81.76
2230,161,15,18,322.94
2231,654,172,7,497.32
2232,653,197,57,82.99
2233,658,73,93,168.53
2234,499,57,72,422.83
2235,42,61,70,193.02
2236,386,14,48,103.12
2237,745,197,78,360.52
2238,427,156,37,464.42
2239,861,189,88,75.46
2240,479,80,28,384.14
2241,400,158,9,373.53
2242,548,82,32,489.09
2243,629,31,76,277.8
2244,940,97,36,407.66
2245,598,148,13,452.18
2246,433,50,33,103.1
2247,738,121,50,126.59
2248,867,50,44,422.0
2249,731,18,23,402.62
2250,623,156,70,146.9
2251,383,187,66,198.49
2252,683,170,45,222.92
2253,929,77,83,86.49
2254,892,8,81,54.15
2255,822,96,16,270.64
2256,147,31,30,77.41
2257,891,40,73,284.83
2258,590,168,43,453.88
2259,493,67,93,40.65
2260,883,49,100,175.7
2261,272,99,92,293.84
2262,414,112,22,38.72
2263,320,176,47,330.82
2264,926,33,71,78.79
2265,24,188,76,420.01
2266,414,185,54,372.71
2267,713,38,100,272.74
2268,783,29,60,39.58
2269,296,59,18,38.19
2270,135,138,47,130.8
2271,356,42,98,195.01
2272,824,97,49,212.19
2273,487,196,82,44.92
2274,457,124,76,199.89
2275,802,91,62,85.65
2276,410,85,8,127.28
2277,112,117,21,221.93
2278,697,173,89,187.97
2279,666,138,32,302.91
2280,69,58,10,27.38
2281,483,156,42,228.89
2282,340,147,62,451.96
2283,950,66,77,388.87
2284,392,67,15,439.37
2285,164,171,74,186.29
2286,649,140,31,30.63
2287,971,162,58,305.52
2288,285,144,11,482.66
2289,987,160,97,91.8
2290,981,140,2,180.82
2291,684,111,72,433.16
2292,13,142,58,480.04
2293,967,20,29,148.8
2294,887,96,46,470.58
2295,70,163,35,269.31
2296,391,171,100,253.17
2297,136,196,13,416.5
2298,533,157,41,213.09
2299,328,99,40,233.8
2300,566,50,53,200.06
2301,977,150,65,161.83
2302,674,24,25,170.01
2303,301,119,6,309.53
2304,232,29,14,126.14
2305,509,122,83,107.06
2306,355,25,32,152.59
2307,121,1,71,108.87
2308,900,97,75,422.28
2309,20,66,57,75.25
2310,103,122,41,253.41
2311,681,91,91,189.42
2312,906,183,100,437.36
2313,806,56,53,348.89
2314,949,155,38,335.52
2315,72,129,26,352.97
2316,550,36,73,81.89
2317,543,130,39,387.13
2318,240,9,37,482.63
2319,720,186,67,75.3
2320,907,59,26,90.83
2321,90,33,99,18.29
2322,470,45,29,290.89
2323,926,84,56,32.52
2324,308,186,30,309.65
2325,26,85,85,428.33
2326,56,11,6,133.19
2327,265,66,77,326.92
2328,502,24,57,24.74
2329,353,103,40,419.79
2330,687,179,31,38.49
2331,523,56,6,289.84
2332,604,96,8,276.78
2333,22,124,63,21.51
2334,840,90,67,218.21
2335,400,148,26,462.38
2336,637,146,49,436.0
2337,728,61,31,444.46
2338,263,144,48,322.66
2339,964,37,66,413.17
2340,623,124,83,478.84
2341,577,199,98,231.19
2342,631,15,51,200.92
2343,757,87,3,43.11
2344,531,176,51,230.29
2345,317,130,29,81.19
2346,423,23,19,42.01
2347,148,176,33,464.02
2348,976,92,7,443.07
2349,48,142,19,299.11
2350,3,80,6,435.3
2351,128,45,18,228.96
2352,830,16,37,25.03
2353,935,61,2,18.97
2354,189,99,36,379.85
2355,602,26,9,221.3
2356,372,159,85,124.41
2357,643,137,32,455.84
2358,232,43,99,431.27
2359,795,82,93,415.27
2360,405,134,94,28.97
2361,785,103,15,125.13
2362,442,103,74,270.96
2363,569,143,58,455.79
2364,954,67,85,333.08
2365,597,120,61,272.97
2366,167,138,93,331.71
2367,664,64,65,49.04
2368,57,47,39,406.48
2369,81,71,73,474.62
2370,128,39,65,132.45
2371,244,180,85,316.6
2372,415,86,20,342.41
2373,393,158,49,475.74
2374,839,28,98,439.89
2375,191,29,89,102.12
2376,802,62,8,482.19
2377,229,58,96,18.56
2378,452,127,73,160.17
2379,993,144,98,209.93
2380,242,116,42,316.85
2381,408,11,47,188.91
2382,755,149,59,300.33
2383,584,132,16,201.17
2384,800,111,80,159.24
2385,620,180,27,137.68
2386,685,135,68,195.69
2387,814,62,80,451.5
2388,211,143,15,75.26
2389,878,190,77,124.89
2390,623,40,20,7.96
2391,888,83,90,396.47
2392,778,67,6,73.51
2393,34,22,68,219.39
2394,813,143,90,445.96
2395,683,186,74,59.23
2396,783,25,52,437.45
2397,251,70,65,211.88
2398,982,72,78,381.16
2399,61,9,43,41.86
2400,909,49,44,270.57
2401,538,137,95,14.27
2402,664,45,44,457.18
2403,268,138,83,438.7
2404,185,151,15,401.77
2405,314,180,18,72.49
2406,694,144,23,239.49
2407,65,127,69,320.5
2408,999,109,58,245.91
2409,756,86,39,428.11
2410,233,37,61,373.86
2411,878,21,87,184.08
2412,984,112,64,437.66
2413,36,50,54,91.66
2414,794,70,35,276.9
2415,154,166,34,125.0
2416,338,165,31,189.64
2417,469,102,96,296.09
2418,250,42,60,246.48
2419,779,96,17,249.77
2420,314,46,13,154.15
2421,985,95,47,231.39
2422,271,138,100,348.92
2423,540,117,59,243.77
2424,169,32,96,45.64
2425,67,130,92,262.23
2426,649,19,63,427.29
2427,287,136,48,201.24
2428,835,157,74,335.68
2429,328,162,72,32.51
2430,158,118,14,420.93
2431,309,31,26,448.68
2432,617,89,3,320.52
2433,834,142,22,291.81
2434,514,81,14,325.9
2435,424,161,58,272.07
2436,708,199,19,499.38
2437,265,195,46,423.73
2438,268,151,94,286.12
2439,834,24,86,443.01
2440,599,131,59,260.94
2441,761,175,27,141.08
2442,745,163,1,222.02
2443,566,66,77,485.62
2444,649,145,19,102.46
2445,446,141,59,407.21
2446,84,83,38,469.78
2447,125,69,39,377.85
2448,219,172,22,462.24
2449,241,160,85,38.22
2450,802,73,18,398.7
2451,430,28,56,417.67
2452,615,186,17,447.51
2453,124,10,97,398.49
2454,28,7,52,37.52
2455,459,52,95,208.82
2456,319,3,94,132.9
2457,972,193,30,369.37
2458,381,70,63,318.38
2459,215,11,6,485.29
2460,443,62,18,52.15
2461,596,42,9,154.35
2462,276,53,82,167.59
2463,286,74,5,89.57
2464,671,20,61,475.57
2465,661,30,72,410.03
2466,824,162,52,156.87
2467,930,102,29,472.39
2468,915,11,45,392.35
2469,478,195,20,124.25
2470,20,20,51,229.59
2471,595,10,6,270.68
2472,63,134,58,367.78
2473,43,3,74,390.62
2474,20,48,6,300.2
2475,221,42,41,123.51
2476,489,181,38,380.33
2477,986,139,79,214.08
2478,382,100,86,187.45
2479,348,44,95,438.36
2480,155,4,84,97.29
2481,488,65,26,190.55
2482,118,105,49,143.52
2483,635,42,33,116.28
2484,677,147,88,148.19
2485,745,73,94,432.58
2486,929,104,48,236.7
2487,971,90,57,21.43
2488,610,161,58,128.85
2489,108,107,99,223.52
2490,45,119,96,332.67
2491,71,131,25,411.92
2492,659,90,43,40.44
2493,122,196,35,53.95
2494,481,138,15,49.47
2495,896,63,37,326.36
2496,557,115,65,280.06
2497,484,196,5,212.37
2498,270,157,96,289.67
2499,377,98,36,262.42
2500,255,138,38,109.39
2501,816,149,66,426.4
2502,362,18,77,415.88
2503,667,69,52,404.45
2504,586,194,39,476.19
2505,376,100,55,222.49
2506,829,129,28,154.76
2507,753,2,96,40.33
2508,319,164,35,435.61
2509,668,16,22,119.89
2510,954,136,59,276.18
2511,280,88,46,22.87
2512,238,87,45,467.04
2513,890,196,61,95.23
2514,607,80,89,474.42
2515,544,118,31,56.02
2516,211,90,5,173.16
2517,262,152,82,192.33
2518,157,45,64,196.6
2519,856,85,6,495.54
2520,106,87,72,286.78
2521,481,115,80,422.95
2522,578,132,49,66.69
2523,717,153,92,443.21
2524,652,44,13,232.33
2525,236,109,45,297.41
2526,853,52,13,465.4
2527,417,83,39,249.72
2528,680,153,61,183.46
2529,140,156,84,230.64
2530,482,112,88,194.29
2531,794,10,50,96.73
2532,551,4,35,287.84
2533,979,26,96,283.64
2534,36,124,54,490.41
2535,821,81,42,65.61
2536,82,37,46,398.35
2537,708,147,95,8.68
2538,272,51,60,319.92
2539,198,113,50,453.75
2540,787,82,71,451.16
2541,344,91,8,449.76
2542,774,17,99,298.02
2543,740,108,99,53.59
2544,519,136,1,259.95
2545,125,130,16,66.24
2546,179,120,82,23.73
2547,587,129,26,44.52
2548,528,187,79,492.29
2549,223,84,15,210.31
2550,602,110,50,336.66
2551,742,50,91,148.03
2552,492,77,24,201.25
2553,18,90,96,321.85
2554,67,53,49,90.89
2555,194,119,58,26.45
2556,853,139,30,259.4
2557,766,38,56,293.68
2558,93,70,99,343.83
2559,221,72,44,476.15
2560,696,37,81,337.89
2561,914,8,83,145.81
2562,448,14,70,370.35
2563,770,81,52,386.87
2564,576,88,92,362.57
2565,656,161,69,359.97
2566,774,82,78,258.18
2567,262,196,11,458.4
2568,833,173,4,205.96
2569,643,88,43,349.57
2570,420,142,66,79.96
2571,121,114,4,149.48
2572,56,109,38,406.19
2573,339,153,50,178.36
2574,496,134,85,318.36
2575,742,104,41,144.96
2576,906,114,28,69.88
2577,712,189,90,299.57
2578,143,112,100,301.57
2579,400,112,78,92.86
2580,434,43,13,112.42
2581,331,43,24,270.79
2582,3,109,18,158.0
2583,963,190,95,247.02
2584,414,198,67,353.33
2585,380,61,66,333.04
2586,387,28,7,411.21
2587,722,191,33,445.42
2588,372,144,90,498.55
2589,87,31,80,357.19
2590,846,83,99,333.94
2591,360,131,21,188.58
2592,621,172,41,317.52
2593,541,142,77,243.17
2594,860,34,76,191.15
2595,975,58,48,145.8
2596,89,158,1,362.88
2597,88,164,25,312.74
2598,479,102,80,83.26
2599,420,97,36,276.97
2600,849,82,54,154.1
2601,96,169,44,161.34
2602,989,77,23,338.91
2603,754,43,53,37.01
2604,174,87,66,389.52
2605,916,103,3,408.23
2606,696,185,85,370.34
2607,758,140,14,347.64
2608,133,44,22,95.78
2609,603,112,62,78.21
2610,62,98,29,126.99
2611,647,65,44,147.42
2612,468,88,59,301.14
2613,744,152,79,254.04
2614,377,4,98,472.65
2615,305,145,34,20.47
2616,957,101,32,143.85
2617,48,70,92,385.5
2618,593,79,9,362.26
2619,206,124,85,448.85
2620,223,30,69,301.18
2621,737,113,13,172.5
2622,864,199,11,126.08
2623,285,183,83,365.23
2624,672,140,73,322.39
2625,824,102,34,408.61
2626,912,163,40,78.42
2627,412,140,50,147.87
2628,714,169,91,226.52
2629,389,157,72,489.15
2630,930,55,80,228.32
2631,592,92,57,380.42
2632,623,79,56,268.06
2633,917,98,64,190.6
2634,654,81,66,247.27
2635,272,85,97,471.8
2636,33,174,91,229.07
2637,80,1,42,342.1
2638,719,102,100,409.06
2639,711,57,79,56.12
2640,421,191,71,293.75
2641,677,195,46,149.76
2642,201,96,23,301.63
2643,21,71,12,127.65
2644,289,160,44,371.99
2645,112,158,68,234.25
2646,936,128,76,17.95
2647,352,133,4,437.11
2648,809,120,19,465.81
2649,621,3,32,199.7
2650,948,136,3,272.37
2651,24,41,16,67.66
2652,187,190,38,320.16
2653,309,119,7,42.71
2654,762,32,83,31.59
2655,315,158,16,177.05
2656,800,19,93,5.09
2657,966,180,29,268.57
2658,754,58,82,184.03
2659,647,27,22,425.79
2660,127,57,99,155.07
2661,909,36,74,311.55
2662,722,146,11,87.66
2663,401,72,57,457.57
2664,397,92,64,350.93
2665,157,144,78,132.24
2666,811,110,40,230.38
2667,462,10,87,194.84
2668,819,35,69,175.04
2669,650,169,93,404.27
2670,995,200,14,288.49
2671,831,138,6,232.08
2672,386,138,94,407.06
2673,804,171,29,146.65
2674,350,36,8,391.16
2675,801,125,47,460.38
2676,780,94,86,202.74
2677,368,170,19,495.66
2678,728,32,78,290.97
2679,361,107,4,69.58
2680,811,173,1,138.7
2681,520,197,61,151.58
2682,494,20,86,274.88
2683,550,32,11,300.35
2684,238,171,9,77.09
2685,737,62,48,8.15
2686,160,194,73,145.23
2687,500,179,97,119.94
2688,773,25,21,347.16
2689,556,130,99,76.54
2690,442,151,84,123.1
2691,316,112,36,33.67
2692,435,64,37,211.69
2693,878,58,14,128.33
2694,682,4,74,92.99
2695,673,40,20,208.17
2696,3,181,45,305.81
2697,1,21,75,336.36
2698,694,151,10,430.02
2699,452,20,67,117.74
2700,592,56,40,277.07
2701,185,120,40,143.77
2702,824,86,88,26.54
2703,416,13,75,261.14
2704,851,138,44,407.49
2705,174,111,48,343.8
2706,253,78,48,447.71
2707,509,159,19,153.73
2708,724,125,90,257.32
2709,32,101,86,168.93
2710,935,184,29,123.55
2711,542,55,46,414.82
2712,270,50,97,254.57
2713,730,40,84,308.52
2714,808,17,19,340.58
2715,665,180,41,298.56
2716,732,51,99,254.74
2717,200,41,9,303.79
2718,329,181,50,388.12
2719,738,197,60,106.33
2720,139,168,98,158.27
2721,649,36,61,164.83
2722,360,170,35,197.51
2723,805,149,3,381.04
2724,374,143,29,346.57
2725,227,47,10,298.55
2726,449,183,47,471.24
2727,700,64,33,442.6
2728,717,85,96,91.21
2729,485,94,40,113.9
2730,912,15,88,421.14
2731,505,192,15,227.77
2732,472,145,40,388.24
2733,85,33,12,457.51
2734,742,51,39,209.67
2735,480,196,19,17.94
2736,543,113,4,218.17
2737,30,182,89,123.16
2738,373,169,10,89.08
2739,286,120,86,67.63
2740,535,52,13,268.12
2741,572,134,94,270.17
2742,374,181,12,34.93
2743,67,150,7,395.26
2744,485,53,97,485.33
2745,939,64,80,96.64
2746,151,9,2,15.62
2747,908,3,36,249.0
2748,738,11,42,238.02
2749,969,144,27,46.08
2750,794,164,71,467.81
2751,825,158,45,471.64
2752,340,152,56,382.41
2753,11,19,28,123.63
2754,253,93,90,261.78
2755,428,114,14,352.89
2756,537,170,90,311.57
2757,867,16,94,161.57
2758,299,117,56,245.64
2759,605,108,66,409.98
2760,332,132,60,409.73
2761,196,149,31,469.49
2762,804,97,45,55.62
2763,228,68,89,224.37
2764,960,182,66,455.85
2765,424,90,64,443.87
2766,229,67,50,209.36
2767,826,52,38,64.84
2768,195,2,32,168.95
2769,164,6,24,34.51
2770,825,95,26,226.14
2771,559,142,27,185.47
2772,288,122,64,9.56
2773,421,73,64,257.85
2774,922,148,35,203.98
2775,643,17,68,463.66
2776,178,142,20,292.61
2777,228,48,83,264.36
2778,274,142,94,99.02
2779,527,120,3,393.39
2780,927,46,78,179.17
2781,171,19,27,147.53
2782,724,146,88,279.61
2783,468,87,40,367.44
2784,634,101,36,10.09
2785,457,135,38,449.08
2786,898,169,3,445.17
2787,131,58,62,297.09
2788,135,7,87,438.71
2789,131,167,2,357.04
2790,149,164,84,399.43
2791,276,56,15,341.93
2792,396,183,80,193.64
2793,176,186,4,204.82
2794,253,166,27,414.72
2795,977,58,72,41.86
2796,652,18,59,154.21
2797,766,164,67,268.79
2798,360,162,60,351.44
2799,854,12,69,352.01
2800,505,190,26,120.38
2801,860,185,48,353.08
2802,404,26,19,72.49
2803,429,145,55,8.36
2804,972,125,24,452.23
2805,118,142,74,120.84
2806,765,200,90,224.14
2807,905,170,24,429.08
2808,506,137,83,438.13
2809,415,135,51,222.82
2810,320,176,21,401.94
2811,610,124,96,104.06
2812,270,126,89,80.55
2813,672,122,87,320.72
2814,10,32,2,435.63
2815,737,121,94,62.38
2816,744,67,30,401.92
2817,921,164,19,24.06
2818,909,57,17,205.21
2819,202,62,2,56.55
2820,764,173,20,369.28
2821,314,21,17,451.43
2822,805,185,27,304.24
2823,220,92,76,176.52
2824,966,17,37,344.56
2825,376,3,2,197.97
2826,644,112,83,322.64
2827,251,46,84,21.99
2828,838,142,83,108.83
2829,207,144,56,251.24
2830,887,154,54,24.79
2831,1000,83,33,82.84
2832,721,106,74,62.37
2833,50,65,79,280.94
2834,796,129,33,141.76
2835,948,88,2,354.72
2836,315,47,84,410.63
2837,790,44,90,195.74
2838,176,44,58,257.62
2839,218,76,69,462.61
2840,537,39,39,305.99
2841,125,50,26,77.59
2842,838,166,42,147.45
2843,374,189,42,362.37
2844,995,46,13,425.93
2845,757,100,92,486.76
2846,904,113,66,157.93
2847,10,69,15,82.08
2848,306,69,97,168.48
2849,340,109,27,461.73
2850,163,147,96,189.27
2851,9,26,17,97.22
2852,710,123,82,332.36
2853,316,47,20,97.64
2854,332,51,67,315.58
2855,44,119,33,71.18
2856,234,194,53,158.75
2857,221,106,14,321.32
2858,169,150,39,46.43
2859,550,91,20,284.34
2860,167,169,4,61.8
2861,441,93,34,281.37
2862,68,135,71,415.92
2863,682,110,30,467.38
2864,394,164,48,209.2
2865,355,96,19,443.97
2866,86,160,95,445.71
2867,499,99,3,498.18
2868,203,103,62,187.12
2869,425,133,94,479.61
2870,725,174,88,356.88
2871,130,96,98,6.58
2872,55,52,28,20.92
2873,462,74,37,443.38
2874,524,117,80,226.19
2875,328,104,26,31.45
2876,543,47,37,299.46
2877,398,42,46,72.48
2878,498,137,16,127.66
2879,164,135,47,179.5
2880,915,22,7,152.7
2881,964,112,44,205.31
2882,867,110,31,284.45
2883,353,121,68,27.75
2884,36,191,21,43.29
2885,65,38,23,119.7
2886,972,159,43,96.16
2887,32,151,29,54.23
2888,968,31,37,77.13
2889,991,173,12,65.02
2890,959,10,81,429.9
2891,29,91,7,151.24
2892,432,155,39,365.05
2893,24,19,25,469.13
2894,911,134,24,415.31
2895,408,139,17,235.64
2896,991,60,74,349.78
2897,676,154,44,140.54
2898,942,10,12,328.53
2899,162,120,26,318.22
2900,341,193,76,420.33
2901,714,10,43,429.8
2902,41,39,86,125.27
2903,344,74,66,353.79
2904,699,7,22,221.36
2905,45,124,19,220.36
2906,280,190,99,288.34
2907,817,140,26,88.45
2908,244,99,59,125.67
2909,930,52,17,243.58
2910,237,126,51,447.56
2911,328,93,44,489.02
2912,776,57,97,164.27
2913,84,41,98,113.15
2914,593,71,72,328.98
2915,326,197,87,302.05
2916,357,10,27,133.49
2917,315,160,19,240.59
2918,95,187,63,114.82
2919,897,61,27,123.11
2920,865,109,96,323.52
2921,982,137,60,17.88
2922,832,58,77,368.93
2923,871,81,75,178.5
2924,741,51,32,414.86
2925,841,154,46,470.14
2926,860,121,20,167.45
2927,213,74,39,123.06
2928,791,65,95,277.4
2929,934,8,37,97.43
2930,488,165,5,30.49
2931,377,57,70,413.65
2932,860,58,68,129.68
2933,602,78,47,289.52
2934,698,104,5,363.38
2935,935,111,60,496.12
2936,503,59,86,241.24
2937,88,158,13,491.07
2938,32,18,6,389.48
2939,113,86,96,370.38
2940,947,49,62,27.9
2941,317,39,13,208.17
2942,63,193,63,224.69
2943,167,130,21,462.25
2944,201,126,39,213.24
2945,535,87,86,22.04
2946,938,149,5,158.89
2947,468,101,16,253.69
2948,29,157,59,361.46
2949,462,63,89,253.75
2950,959,41,92,268.09
2951,815,129,36,37.34
2952,994,177,25,43.41
2953,547,131,25,95.0
2954,98,133,41,293.23
2955,586,15,31,186.04
2956,755,106,84,335.16
2957,410,173,98,255.4
2958,57,38,34,112.56
2959,339,176,89,381.02
2960,522,73,28,495.11
2961,360,7,2,424.75
2962,447,66,3,131.94
2963,143,79,92,46.01
2964,210,173,29,176.9
2965,321,47,77,247.38
2966,504,60,34,288.67
2967,197,183,75,470.96
2968,571,20,87,64.4
2969,800,31,17,374.58
2970,387,117,22,53.51
2971,918,35,27,306.93
2972,377,18,44,200.15
2973,408,116,54,223.62
2974,957,35,50,76.52
2975,283,53,70,415.66
2976,984,28,52,76.0
2977,901,184,62,216.81
2978,218,39,8,463.84
2979,189,144,78,417.28
2980,336,188,68,480.63
2981,436,159,31,395.19
2982,506,44,2,110.37
2983,22,195,26,396.25
2984,788,38,96,218.49
2985,572,98,78,160.27
2986,652,73,28,69.92
2987,717,89,99,98.45
2988,645,118,33,488.13
2989,893,57,27,453.18
2990,911,64,72,343.56
2991,582,5,99,432.03
2992,811,18,77,106.6
2993,653,147,11,67.96
2994,622,80,83,178.48
2995,615,32,63,216.68
2996,530,124,37,84.9
2997,31,104,95,271.99
2998,87,8,74,327.02
2999,581,57,24,40.98
3000,627,192,89,391.27
3001,377,111,22,24.75
3002,849,79,5,334.74
3003,470,110,2,439.29
3004,635,2,31,410.0
3005,363,17,37,299.52
3006,816,4,64,104.32
3007,315,125,45,154.33
3008,46,105,54,399.63
3009,900,70,52,276.63
3010,488,143,56,135.4
3011,834,77,42,313.94
3012,608,173,19,193.71
3013,425,189,95,110.8
3014,190,64,73,414.88
3015,291,181,78,345.94
3016,366,27,58,28.8
3017,829,58,36,90.54
3018,834,78,76,101.55
3019,42,64,44,153.6
3020,752,46,49,73.12
3021,682,52,3,309.99
3022,736,58,33,250.22
3023,407,159,47,131.36
3024,204,132,63,473.31
3025,311,13,98,114.58
3026,835,42,34,260.46
3027,655,115,97,171.86
3028,97,69,70,111.22
3029,35,15,38,23.21
3030,187,52,35,361.13
3031,506,88,65,370.95
3032,587,22,86,118.41
3033,655,190,89,371.85
3034,133,7,97,49.22
3035,615,142,85,414.05
3036,440,175,79,167.89
3037,225,172,20,337.79
3038,36,88,70,455.9
3039,906,24,42,195.37
3040,235,136,27,461.59
3041,641,173,64,478.8
3042,77,106,44,182.62
3043,422,25,70,61.88
3044,894,137,46,140.83
3045,752,97,64,148.17
3046,689,56,62,193.12
3047,852,169,42,350.98
3048,638,109,70,274.24
3049,55,139,88,338.41
3050,238,121,26,392.15
3051,230,145,67,387.84
3052,439,88,68,114.05
3053,952,41,31,98.15
3054,40,184,65,437.42
3055,256,58,35,58.81
3056,580,149,71,440.73
3057,953,197,73,317.83
3058,578,39,64,123.03
3059,400,50,47,254.07
3060,555,163,19,460.86
3061,541,199,81,391.2
3062,531,87,91,180.58
3063,269,73,46,189.02
3064,960,157,69,83.42
3065,526,16,51,387.99
3066,918,159,67,220.14
3067,130,164,82,279.25
3068,547,44,82,339.62
3069,438,162,36,125.66
3070,938,190,92,59.68
3071,469,132,24,88.55
3072,789,55,25,491.07
3073,258,32,18,438.85
3074,474,103,86,422.28
3075,580,159,34,123.36
3076,740,72,49,202.92
3077,211,8,32,77.86
3078,446,46,93,56.88
3079,658,83,32,233.46
3080,21,195,11,311.96
3081,758,144,72,100.67
3082,857,120,78,378.74
3083,205,154,70,55.8
3084,974,8,16,215.25
3085,878,154,73,384.9
3086,572,106,80,361.78
3087,216,187,75,243.39
3088,471,4,86,244.82
3089,19,123,65,121.0
3090,933,5,91,394.75
3091,132,156,23,478.71
3092,810,42,33,114.05
3093,518,105,8,494.78
3094,515,33,84,267.1
3095,792,23,41,427.13
3096,151,60,83,377.57
3097,529,2,22,194.53
3098,489,85,44,58.17
3099,448,104,25,173.82
3100,174,159,40,240.28
3101,140,131,18,380.04
3102,41,181,78,453.25
3103,868,137,99,293.89
3104,976,103,20,83.98
3105,546,114,49,366.96
3106,977,96,11,99.01
3107,154,66,75,147.69
3108,300,28,23,149.51
3109,722,107,91,392.33
3110,543,134,83,409.6
3111,398,111,87,189.75
3112,365,117,15,212.4
3113,689,86,91,405.52
3114,523,108,98,228.33
3115,53,93,7,227.96
3116,356,193,8,455.1
3117,101,54,25,484.53
3118,343,132,88,354.67
3119,452,34,37,10.86
3120,354,26,100,261.98
3121,517,24,87,266.98
3122,28,129,96,389.93
3123,296,127,16,354.2
3124,353,55,88,265.29
3125,429,74,16,375.67
3126,232,138,90,154.23
3127,214,119,37,235.46
3128,373,16,60,483.89
3129,402,161,74,259.02
3130,187,61,7,16.63
3131,669,104,4,322.39
3132,888,12,72,182.83
3133,594,28,92,161.01
3134,370,6,70,206.1
3135,52,199,61,463.11
3136,33,83,71,21.61
3137,833,39,95,433.07
3138,87,186,68,315.74
3139,927,189,84,289.2
3140,778,63,28,159.45
3141,453,136,52,309.26
3142,793,140,98,243.8
3143,547,84,82,45.84
3144,695,36,9,486.79
3145,76,140,99,239.38
3146,344,96,83,236.8
3147,533,157,45,63.41
3148,556,46,41,328.9
3149,740,11,90,230.07
3150,518,12,22,76.7
3151,229,90,37,410.18
3152,649,145,76,222.64
3153,410,148,59,62.44
3154,824,154,82,27.7
3155,816,34,19,18.86
3156,991,165,47,342.71
3157,119,186,84,350.85
3158,390,43,19,322.3
3159,130,197,74,395.26
3160,393,191,73,122.89
3161,609,171,34,66.23
3162,670,20,93,285.39
3163,473,29,11,439.87
3164,477,187,1,191.32
3165,866,195,82,321.97
3166,17,121,44,40.06
3167,528,19,65,116.63
3168,484,96,47,300.89
3169,671,80,29,412.66
3170,540,81,23,457.43
3171,311,161,22,132.0
3172,762,60,99,342.31
3173,666,191,1,304.21
3174,517,109,17,437.31
3175,67,58,6,141.01
3176,50,105,76,331.13
3177,241,125,60,493.72
3178,530,135,8,53.54
3179,313,183,98,111.35
3180,379,56,83,459.62
3181,698,143,99,279.4
3182,621,181,35,463.52
3183,579,16,80,291.55
3184,47,46,80,10.79
3185,472,163,56,272.09
3186,324,132,51,156.74
3187,200,17,13,243.65
3188,5,191,40,288.03
3189,718,133,57,138.11
3190,895,153,89,270.77
3191,793,136,8,20.53
3192,238,50,31,277.09
3193,752,55,43,9.49
3194,577,25,13,7.35
3195,739,83,28,293.48
3196,779,12,21,469.6
3197,540,10,86,482.51
3198,179,113,74,348.3
3199,215,150,63,290.69
3200,290,64,6,173.75
3201,63,159,52,173.87
3202,119,82,48,193.01
3203,728,152,30,258.9
3204,274,197,84,84.1
3205,143,139,84,175.98
3206,554,83,41,329.47
3207,382,175,57,123.37
3208,210,149,86,255.88
3209,453,171,56,75.98
3210,991,97,55,201.02
3211,438,13,35,182.15
3212,999,102,62,493.03
3213,316,182,10,355.38
3214,248,182,80,90.38
3215,954,121,59,139.67
3216,217,78,38,12.11
3217,988,99,47,465.95
3218,663,106,56,478.81
3219,349,145,40,226.48
3220,585,61,100,102.21
3221,731,18,100,307.42
3222,896,36,88,123.83
3223,274,123,1,494.06
3224,216,183,53,85.93
3225,928,174,52,161.36
3226,168,51,61,486.26
3227,588,185,62,123.05
3228,869,155,33,422.83
3229,792,127,55,102.42
3230,522,139,34,114.18
3231,927,123,29,158.52
3232,850,75,44,173.34
3233,731,48,81,346.89
3234,219,59,62,486.99
3235,588,159,39,458.38
3236,791,146,11,375.26
3237,509,157,13,306.87
3238,27,100,7,227.59
3239,950,74,24,471.66
3240,604,45,93,458.86
3241,103,151,24,263.78
3242,602,26,14,319.88
3243,124,170,15,38.08
3244,923,108,86,70.36
3245,287,173,28,69.77
3246,997,60,83,250.76
3247,325,114,89,446.31
3248,255,15,51,83.77
3249,630,17,44,90.4
3250,546,150,15,366.06
3251,999,129,31,41.37
3252,619,96,79,12.66
3253,696,142,74,126.41
3254,211,48,6,24.54
3255,179,180,79,210.91
3256,510,162,14,467.27
3257,279,58,48,73.3
3258,253,118,87,157.64
3259,892,153,19,401.21
3260,119,199,12,65.86
3261,157,117,90,261.42
3262,429,128,33,421.45
3263,362,110,26,203.38
3264,306,61,49,109.33
3265,628,53,12,310.27
3266,474,162,81,96.34
3267,467,91,93,483.53
3268,577,80,25,239.9
3269,304,158,87,399.57
3270,977,163,46,72.02
3271,551,132,87,143.58
3272,975,19,96,289.54
3273,593,198,76,393.54
3274,738,146,33,64.56
3275,485,85,97,490.94
3276,797,170,78,137.25
3277,173,11,79,8.88
3278,584,141,40,182.49
3279,345,145,32,187.51
3280,99,184,38,276.34
3281,249,147,98,217.88
3282,620,191,48,438.82
3283,652,7,75,156.61
3284,261,47,6,407.6
3285,51,94,90,326.8
3286,611,173,34,450.51
3287,325,103,51,133.24
3288,230,156,35,90.93
3289,533,11,48,424.14
3290,280,191,98,46.28
3291,160,108,52,30.75
3292,701,53,23,252.67
3293,57,112,95,108.46
3294,328,182,5,400.77
3295,987,35,65,301.85
3296,552,121,92,6.87
3297,502,72,4,477.18
3298,962,111,83,254.28
3299,446,86,77,415.77
3300,282,55,9,497.97
