transaction_id,transaction_date,product_id,customer_id,staff_id,sales_outlet_id,quantity,price,total_amount
488,2023-06-28,143,954,186,21,56,135.4,135.4
488,2023-06-28,148,954,186,21,57,360.97,360.97
488,2023-06-28,165,954,186,21,5,30.49,30.49
488,2023-06-28,64,954,186,21,100,478.02,478.02
488,2023-06-28,65,954,186,21,26,190.55,190.55
489,2024-11-10,143,469,192,8,10,59.5,59.5
489,2024-11-10,181,469,192,8,38,380.33,380.33
489,2024-11-10,31,469,192,8,98,138.24,138.24
489,2024-11-10,85,469,192,8,44,58.17,58.17
490,2023-05-09,143,946,52,37,98,17.02,17.02
490,2023-05-09,24,946,52,37,72,242.78,242.78
490,2023-05-09,38,946,52,37,22,270.54,270.54
490,2023-05-09,51,946,52,37,11,47.64,47.64
490,2023-05-09,87,946,52,37,94,100.49,100.49
490,2023-05-09,95,946,52,37,96,348.41,348.41
491,2023-10-22,133,817,51,2,25,494.46,494.46
491,2023-10-22,161,817,51,2,86,91.33,91.33
491,2023-10-22,25,817,51,2,81,56.72,56.72
491,2023-10-22,37,817,51,2,83,93.19,93.19
491,2023-10-22,71,817,51,2,66,267.66,267.66
492,2023-05-04,111,517,173,46,57,316.07,316.07
492,2023-05-04,12,517,173,46,65,68.7,68.7
492,2023-05-04,161,517,173,46,10,486.31,486.31
492,2023-05-04,181,517,173,46,7,478.77,478.77
492,2023-05-04,28,517,173,46,13,213.7,213.7
492,2023-05-04,75,517,173,46,52,125.51,125.51
492,2023-05-04,77,517,173,46,24,201.25,201.25
492,2023-05-04,86,517,173,46,65,425.4,425.4
493,2024-09-30,107,524,159,12,31,300.77,300.77
493,2024-09-30,160,524,159,12,92,186.42,186.42
493,2024-09-30,174,524,159,12,29,244.94,244.94
493,2024-09-30,6,524,159,12,76,125.8,125.8
493,2024-09-30,67,524,159,12,93,40.65,40.65
494,2023-06-10,12,823,177,31,68,235.31,235.31
494,2023-06-10,139,823,177,31,22,354.44,354.44
494,2023-06-10,16,823,177,31,28,346.08,346.08
494,2023-06-10,19,823,177,31,43,375.75,375.75
494,2023-06-10,20,823,177,31,86,274.88,274.88
495,2024-01-29,173,839,5,7,2,33.12,33.12
495,2024-01-29,24,839,5,7,96,130.44,130.44
495,2024-01-29,28,839,5,7,42,316.55,316.55
495,2024-01-29,70,839,5,7,10,210.55,210.55
495,2024-01-29,8,839,5,7,54,358.91,358.91
495,2024-01-29,91,839,5,7,36,308.78,308.78
496,2023-07-20,100,260,66,44,15,210.75,210.75
496,2023-07-20,113,260,66,44,42,209.73,209.73
496,2023-07-20,128,260,66,44,70,70.26,70.26
496,2023-07-20,134,260,66,44,85,318.36,318.36
496,2023-07-20,145,260,66,44,44,324.53,324.53
496,2023-07-20,65,260,66,44,89,49.02,49.02
496,2023-07-20,72,260,66,44,92,95.24,95.24
496,2023-07-20,80,260,66,44,136,472.49,472.49
497,2024-02-12,139,374,69,50,113,603.14,603.14
497,2024-02-12,198,374,69,50,54,395.06,395.06
498,2024-03-03,111,498,108,44,29,393.27,393.27
498,2024-03-03,125,498,108,44,91,58.31,58.31
498,2024-03-03,137,498,108,44,16,127.66,127.66
498,2024-03-03,55,498,108,44,4,13.32,13.32
499,2024-10-10,106,915,144,33,99,262.2,262.2
499,2024-10-10,57,915,144,33,72,422.83,422.83
499,2024-10-10,99,915,144,33,3,498.18,498.18
500,2023-07-28,12,547,75,16,42,248.86,248.86
500,2023-07-28,177,547,75,16,4,420.82,420.82
500,2023-07-28,179,547,75,16,97,119.94,119.94
500,2023-07-28,182,547,75,16,12,334.81,334.81
500,2023-07-28,193,547,75,16,13,251.1,251.1
500,2023-07-28,21,547,75,16,89,396.72,396.72
500,2023-07-28,88,547,75,16,66,434.68,434.68
501,2024-06-24,176,322,112,48,66,422.17,422.17
501,2024-06-24,21,322,112,48,29,194.41,194.41
501,2024-06-24,50,322,112,48,12,216.03,216.03
501,2024-06-24,56,322,112,48,4,263.84,263.84
501,2024-06-24,70,322,112,48,48,365.91,365.91
501,2024-06-24,89,322,112,48,48,242.32,242.32
502,2023-02-04,117,399,187,20,35,164.6,164.6
502,2023-02-04,142,399,187,20,5,36.43,36.43
502,2023-02-04,161,399,187,20,96,480.59,480.59
502,2023-02-04,166,399,187,20,67,47.77,47.77
502,2023-02-04,189,399,187,20,62,146.93,146.93
502,2023-02-04,24,399,187,20,57,24.74,24.74
502,2023-02-04,29,399,187,20,104,468.17999999999995,468.17999999999995
502,2023-02-04,72,399,187,20,4,477.18,477.18
503,2023-01-29,163,320,64,32,17,58.52,58.52
503,2023-01-29,165,320,64,32,45,55.84,55.84
503,2023-01-29,34,320,64,32,60,493.12,493.12
503,2023-01-29,59,320,64,32,86,241.24,241.24
503,2023-01-29,89,320,64,32,75,137.21,137.21
504,2023-02-26,11,735,160,31,7,482.1,482.1
504,2023-02-26,125,735,160,31,86,377.23,377.23
504,2023-02-26,143,735,160,31,39,418.24,418.24
504,2023-02-26,18,735,160,31,71,111.74,111.74
504,2023-02-26,60,735,160,31,34,288.67,288.67
505,2024-10-16,140,699,111,25,45,25.27,25.27
505,2024-10-16,190,699,111,25,26,120.38,120.38
505,2024-10-16,192,699,111,25,15,227.77,227.77
505,2024-10-16,193,699,111,25,4,84.33,84.33
505,2024-10-16,195,699,111,25,87,65.74,65.74
505,2024-10-16,56,699,111,25,35,49.45,49.45
505,2024-10-16,58,699,111,25,97,436.51,436.51
505,2024-10-16,84,699,111,25,5,79.6,79.6
506,2023-05-03,107,520,72,45,81,498.33,498.33
506,2023-05-03,111,520,72,45,90,215.37,215.37
506,2023-05-03,137,520,72,45,83,438.13,438.13
506,2023-05-03,159,520,72,45,46,304.6,304.6
506,2023-05-03,17,520,72,45,12,214.34,214.34
506,2023-05-03,176,520,72,45,15,202.62,202.62
506,2023-05-03,44,520,72,45,2,110.37,110.37
506,2023-05-03,88,520,72,45,65,370.95,370.95
507,2023-10-01,104,293,136,37,99,402.82,402.82
507,2023-10-01,15,293,136,37,23,285.18,285.18
507,2023-10-01,78,293,136,37,59,216.9,216.9
508,2024-06-27,109,987,38,32,82,433.8,433.8
508,2024-06-27,162,987,38,32,11,476.63,476.63
508,2024-06-27,181,987,38,32,9,453.42,453.42
508,2024-06-27,84,987,38,32,46,162.88,162.88
508,2024-06-27,99,987,38,32,23,21.11,21.11
509,2023-09-06,122,647,107,43,83,107.06,107.06
509,2023-09-06,157,647,107,43,13,306.87,306.87
509,2023-09-06,159,647,107,43,19,153.73,153.73
509,2023-09-06,23,647,107,43,6,59.85,59.85
510,2024-01-06,162,32,39,50,14,467.27,467.27
510,2024-01-06,82,32,39,50,24,232.39,232.39
510,2024-01-06,98,32,39,50,15,341.68,341.68
511,2024-06-02,108,266,49,44,46,69.94,69.94
511,2024-06-02,139,266,49,44,96,199.54,199.54
511,2024-06-02,69,266,49,44,37,126.24,126.24
511,2024-06-02,75,266,49,44,56,235.37,235.37
512,2024-04-11,100,582,114,41,78,487.22,487.22
512,2024-04-11,128,582,114,41,89,60.26,60.26
512,2024-04-11,53,582,114,41,70,50.59,50.59
512,2024-04-11,73,582,114,41,18,237.76,237.76
512,2024-04-11,89,582,114,41,58,450.09,450.09
513,2024-03-18,101,873,191,30,56,21.98,21.98
513,2024-03-18,112,873,191,30,54,402.19,402.19
513,2024-03-18,128,873,191,30,87,403.3,403.3
513,2024-03-18,36,873,191,30,28,396.08,396.08
514,2023-01-07,135,81,29,6,23,92.15,92.15
514,2023-01-07,17,81,29,6,97,291.28,291.28
514,2023-01-07,56,81,29,6,89,294.42,294.42
514,2023-01-07,57,81,29,6,94,358.15,358.15
514,2023-01-07,81,81,29,6,14,325.9,325.9
515,2024-12-26,193,795,18,40,14,56.46,56.46
515,2024-12-26,33,795,18,40,84,267.1,267.1
515,2024-12-26,57,795,18,40,77,440.75,440.75
516,2024-03-06,186,642,16,50,29,390.52,390.52
516,2024-03-06,28,642,16,50,76,438.46,438.46
517,2024-10-05,109,736,52,44,17,437.31,437.31
517,2024-10-05,116,736,52,44,87,235.03,235.03
517,2024-10-05,127,736,52,44,79,236.74,236.74
517,2024-10-05,140,736,52,44,100,42.26,42.26
517,2024-10-05,15,736,52,44,70,43.09,43.09
517,2024-10-05,151,736,52,44,65,423.27,423.27
517,2024-10-05,185,736,52,44,78,421.01,421.01
517,2024-10-05,24,736,52,44,87,266.98,266.98
517,2024-10-05,46,736,52,44,98,292.83,292.83
517,2024-10-05,8,736,52,44,84,485.27,485.27
518,2025-01-13,105,672,157,45,8,494.78,494.78
518,2025-01-13,12,672,157,45,22,76.7,76.7
518,2025-01-13,149,672,157,45,55,338.36,338.36
518,2025-01-13,153,672,157,45,73,411.0,411.0
518,2025-01-13,38,672,157,45,5,395.25,395.25
518,2025-01-13,63,672,157,45,21,290.42,290.42
519,2024-08-08,136,645,83,11,1,259.95,259.95
519,2024-08-08,177,645,83,11,28,13.31,13.31
519,2024-08-08,30,645,83,11,71,370.84,370.84
519,2024-08-08,6,645,83,11,49,272.19,272.19
520,2023-06-18,197,752,88,26,61,151.58,151.58
521,2024-08-12,153,484,129,6,33,307.35,307.35
521,2024-08-12,190,484,129,6,49,12.87,12.87
521,2024-08-12,29,484,129,6,67,429.15,429.15
522,2024-07-13,135,224,11,11,67,257.54,257.54
522,2024-07-13,139,224,11,11,34,114.18,114.18
522,2024-07-13,162,224,11,11,84,443.76,443.76
522,2024-07-13,190,224,11,11,56,488.09,488.09
522,2024-07-13,73,224,11,11,28,495.11,495.11
522,2024-07-13,9,224,11,11,6,474.44,474.44
523,2024-06-28,101,30,94,11,63,320.68,320.68
523,2024-06-28,108,30,94,11,98,228.33,228.33
523,2024-06-28,110,30,94,11,57,34.85,34.85
523,2024-06-28,13,30,94,11,29,319.91,319.91
523,2024-06-28,149,30,94,11,26,5.28,5.28
523,2024-06-28,179,30,94,11,87,138.9,138.9
523,2024-06-28,56,30,94,11,26,680.19,680.19
523,2024-06-28,79,30,94,11,42,437.05,437.05
524,2023-04-21,117,352,3,32,80,226.19,226.19
524,2023-04-21,172,352,3,32,58,351.61,351.61
525,2023-02-27,149,379,27,20,80,395.38,395.38
525,2023-02-27,51,379,27,20,5,120.52,120.52
525,2023-02-27,91,379,27,20,12,211.29,211.29
526,2023-11-15,122,653,118,15,4,433.52,433.52
526,2023-11-15,16,653,118,15,51,387.99,387.99
526,2023-11-15,46,653,118,15,132,708.5699999999999,708.5699999999999
526,2023-11-15,58,653,118,15,24,227.97,227.97
526,2023-11-15,7,653,118,15,89,248.37,248.37
526,2023-11-15,85,653,118,15,6,483.09,483.09
526,2023-11-15,90,653,118,15,1,6.7,6.7
526,2023-11-15,94,653,118,15,96,160.48,160.48
527,2023-04-13,120,73,196,30,3,393.39,393.39
527,2023-04-13,127,73,196,30,28,229.21,229.21
527,2023-04-13,133,73,196,30,76,151.03,151.03
527,2023-04-13,182,73,196,30,38,181.0,181.0
527,2023-04-13,196,73,196,30,40,29.28,29.28
527,2023-04-13,3,73,196,30,100,294.84,294.84
527,2023-04-13,73,73,196,30,66,59.26,59.26
527,2023-04-13,81,73,196,30,81,287.94,287.94
528,2023-10-07,115,699,140,25,53,327.7,327.7
528,2023-10-07,166,699,140,25,100,89.19,89.19
528,2023-10-07,170,699,140,25,12,226.86,226.86
528,2023-10-07,187,699,140,25,79,492.29,492.29
528,2023-10-07,188,699,140,25,50,364.26,364.26
528,2023-10-07,19,699,140,25,65,116.63,116.63
528,2023-10-07,62,699,140,25,1,228.02,228.02
529,2023-05-16,139,956,56,19,68,434.86,434.86
529,2023-05-16,190,956,56,19,84,98.93,98.93
529,2023-05-16,2,956,56,19,22,194.53,194.53
529,2023-05-16,60,956,56,19,2,274.98,274.98
530,2024-01-17,124,980,139,2,37,84.9,84.9
530,2024-01-17,135,980,139,2,8,53.54,53.54
530,2024-01-17,165,980,139,2,78,54.58,54.58
530,2024-01-17,17,980,139,2,8,359.23,359.23
530,2024-01-17,186,980,139,2,38,876.7,876.7
531,2023-12-22,12,7,157,22,20,126.06,126.06
531,2023-12-22,133,7,157,22,5,208.53,208.53
531,2023-12-22,176,7,157,22,51,230.29,230.29
531,2023-12-22,185,7,157,22,68,322.2,322.2
531,2023-12-22,68,7,157,22,9,74.99,74.99
531,2023-12-22,82,7,157,22,26,163.67,163.67
531,2023-12-22,87,7,157,22,91,180.58,180.58
532,2024-12-02,179,907,89,9,38,454.05,454.05
532,2024-12-02,46,907,89,9,83,126.43,126.43
532,2024-12-02,53,907,89,9,31,172.62,172.62
532,2024-12-02,61,907,89,9,15,170.6,170.6
532,2024-12-02,76,907,89,9,81,279.41,279.41
533,2023-05-27,11,704,23,49,48,424.14,424.14
533,2023-05-27,157,704,23,49,86,276.5,276.5
533,2023-05-27,68,704,23,49,62,335.83,335.83
534,2023-08-20,111,18,171,40,55,118.89,118.89
534,2023-08-20,22,18,171,40,50,124.6,124.6
534,2023-08-20,83,18,171,40,93,312.03,312.03
535,2023-10-10,38,391,71,14,76,350.32,350.32
535,2023-10-10,52,391,71,14,13,268.12,268.12
535,2023-10-10,87,391,71,14,86,22.04,22.04
536,2024-09-29,121,322,144,8,73,380.23,380.23
536,2024-09-29,127,322,144,8,37,394.72,394.72
536,2024-09-29,134,322,144,8,70,180.66,180.66
536,2024-09-29,21,322,144,8,36,215.23,215.23
537,2023-07-26,126,852,24,20,97,201.94,201.94
537,2023-07-26,156,852,24,20,15,167.54,167.54
537,2023-07-26,170,852,24,20,90,311.57,311.57
537,2023-07-26,21,852,24,20,6,206.44,206.44
537,2023-07-26,39,852,24,20,39,305.99,305.99
537,2023-07-26,82,852,24,20,42,450.07,450.07
538,2024-09-24,137,261,107,50,152,94.46,94.46
538,2024-09-24,181,261,107,50,78,432.21,432.21
538,2024-09-24,186,261,107,50,58,180.87,180.87
538,2024-09-24,190,261,107,50,66,159.01,159.01
538,2024-09-24,69,261,107,50,96,473.82,473.82
539,2024-05-31,113,265,88,44,37,93.05,93.05
539,2024-05-31,158,265,88,44,26,220.34,220.34
539,2024-05-31,196,265,88,44,99,89.7,89.7
539,2024-05-31,65,265,88,44,91,373.91,373.91
539,2024-05-31,90,265,88,44,96,50.42,50.42
540,2024-08-24,10,772,120,30,86,482.51,482.51
540,2024-08-24,114,772,120,30,11,103.57,103.57
540,2024-08-24,117,772,120,30,59,243.77,243.77
540,2024-08-24,132,772,120,30,46,405.1,405.1
540,2024-08-24,147,772,120,30,71,93.64,93.64
540,2024-08-24,164,772,120,30,4,155.34,155.34
540,2024-08-24,40,772,120,30,43,201.62,201.62
540,2024-08-24,71,772,120,30,89,204.95,204.95
540,2024-08-24,81,772,120,30,23,457.43,457.43
540,2024-08-24,84,772,120,30,14,462.5,462.5
541,2024-03-11,142,232,147,9,77,243.17,243.17
541,2024-03-11,176,232,147,9,99,22.02,22.02
541,2024-03-11,199,232,147,9,81,391.2,391.2
542,2023-06-27,100,960,50,27,97,394.19,394.19
542,2023-06-27,151,960,50,27,83,459.67,459.67
542,2023-06-27,157,960,50,27,15,399.17,399.17
542,2023-06-27,33,960,50,27,13,485.79,485.79
542,2023-06-27,55,960,50,27,46,414.82,414.82
542,2023-06-27,67,960,50,27,82,30.72,30.72
543,2025-01-22,113,688,21,27,4,218.17,218.17
543,2025-01-22,114,688,21,27,32,255.2,255.2
543,2025-01-22,130,688,21,27,39,387.13,387.13
543,2025-01-22,134,688,21,27,83,409.6,409.6
543,2025-01-22,147,688,21,27,33,180.1,180.1
543,2025-01-22,18,688,21,27,59,79.12,79.12
543,2025-01-22,23,688,21,27,27,7.55,7.55
543,2025-01-22,3,688,21,27,64,307.0,307.0
543,2025-01-22,47,688,21,27,37,299.46,299.46
544,2024-10-28,118,904,108,1,31,56.02,56.02
544,2024-10-28,120,904,108,1,87,70.84,70.84
544,2024-10-28,121,904,108,1,97,223.11,223.11
544,2024-10-28,190,904,108,1,12,249.76,249.76
544,2024-10-28,50,904,108,1,18,285.37,285.37
544,2024-10-28,97,904,108,1,86,460.41,460.41
545,2024-01-27,165,126,177,37,32,319.19,319.19
545,2024-01-27,75,126,177,37,7,232.17,232.17
546,2023-08-12,114,865,59,14,49,366.96,366.96
546,2023-08-12,14,865,59,14,47,89.82,89.82
546,2023-08-12,150,865,59,14,15,366.06,366.06
546,2023-08-12,46,865,59,14,32,197.74,197.74
546,2023-08-12,73,865,59,14,50,479.46,479.46
547,2023-04-05,131,432,29,21,25,95.0,95.0
547,2023-04-05,156,432,29,21,96,47.49,47.49
547,2023-04-05,44,432,29,21,82,339.62,339.62
547,2023-04-05,84,432,29,21,82,45.84,45.84
547,2023-04-05,9,432,29,21,30,180.28,180.28
548,2024-06-20,82,299,46,28,32,489.09,489.09
549,2024-02-03,1,403,189,49,89,324.55,324.55
549,2024-02-03,64,403,189,49,32,421.13,421.13
549,2024-02-03,8,403,189,49,71,12.3,12.3
550,2023-11-18,12,74,125,50,79,496.87,496.87
550,2023-11-18,176,74,125,50,17,395.0,395.0
550,2023-11-18,25,74,125,50,98,335.32,335.32
550,2023-11-18,32,74,125,50,11,300.35,300.35
550,2023-11-18,33,74,125,50,92,479.1,479.1
550,2023-11-18,35,74,125,50,86,197.83,197.83
550,2023-11-18,36,74,125,50,73,81.89,81.89
550,2023-11-18,88,74,125,50,55,95.07,95.07
550,2023-11-18,91,74,125,50,20,284.34,284.34
551,2024-08-25,129,276,200,41,69,350.74,350.74
551,2024-08-25,132,276,200,41,180,233.39000000000001,233.39000000000001
551,2024-08-25,158,276,200,41,79,311.7,311.7
551,2024-08-25,4,276,200,41,35,287.84,287.84
551,2024-08-25,5,276,200,41,95,289.01,289.01
552,2024-05-24,121,939,2,4,92,6.87,6.87
552,2024-05-24,54,939,2,4,3,254.25,254.25
552,2024-05-24,64,939,2,4,84,381.16,381.16
553,2024-02-22,197,189,50,43,121,471.33000000000004,471.33000000000004
553,2024-02-22,3,189,50,43,98,313.51,313.51
553,2024-02-22,75,189,50,43,13,117.52,117.52
553,2024-02-22,89,189,50,43,71,483.66,483.66
553,2024-02-22,91,189,50,43,90,327.49,327.49
554,2023-12-04,48,233,116,25,19,437.93,437.93
554,2023-12-04,58,233,116,25,19,436.56,436.56
554,2023-12-04,83,233,116,25,41,329.47,329.47
554,2023-12-04,93,233,116,25,61,494.69,494.69
555,2024-08-11,115,687,64,33,58,259.17,259.17
555,2024-08-11,119,687,64,33,11,478.83,478.83
555,2024-08-11,14,687,64,33,16,19.08,19.08
555,2024-08-11,163,687,64,33,19,460.86,460.86
555,2024-08-11,44,687,64,33,73,438.1,438.1
555,2024-08-11,56,687,64,33,51,25.9,25.9
556,2024-01-25,101,371,193,42,84,433.71,433.71
556,2024-01-25,130,371,193,42,99,76.54,76.54
556,2024-01-25,160,371,193,42,68,360.36,360.36
556,2024-01-25,162,371,193,42,99,69.96,69.96
556,2024-01-25,46,371,193,42,41,328.9,328.9
557,2023-01-13,115,708,28,37,65,280.06,280.06
557,2023-01-13,126,708,28,37,43,226.49,226.49
557,2023-01-13,168,708,28,37,38,498.87,498.87
557,2023-01-13,95,708,28,37,23,178.1,178.1
558,2023-12-23,14,638,64,1,26,14.25,14.25
559,2023-05-14,136,529,37,19,70,255.44,255.44
559,2023-05-14,142,529,37,19,27,185.47,185.47
559,2023-05-14,177,529,37,19,55,260.67,260.67
560,2024-05-24,107,532,121,6,71,369.2,369.2
561,2023-01-06,144,819,47,32,20,420.83,420.83
561,2023-01-06,156,819,47,32,100,43.69,43.69
561,2023-01-06,182,819,47,32,74,250.34,250.34
561,2023-01-06,46,819,47,32,71,18.92,18.92
562,2023-01-13,135,14,35,47,44,269.76,269.76
562,2023-01-13,146,14,35,47,90,55.35,55.35
562,2023-01-13,2,14,35,47,70,329.67,329.67
562,2023-01-13,48,14,35,47,66,460.01,460.01
562,2023-01-13,87,14,35,47,75,256.56,256.56
563,2024-12-06,87,407,80,39,14,20.49,20.49
564,2024-06-10,104,921,106,24,61,285.96,285.96
564,2024-06-10,119,921,106,24,30,163.9,163.9
564,2024-06-10,12,921,106,24,58,214.93,214.93
564,2024-06-10,132,921,106,24,51,173.17,173.17
564,2024-06-10,162,921,106,24,68,115.83,115.83
564,2024-06-10,31,921,106,24,53,111.79,111.79
565,2023-12-25,41,671,39,28,50,148.98,148.98
565,2023-12-25,8,671,39,28,16,48.77,48.77
565,2023-12-25,80,671,39,28,18,348.23,348.23
565,2023-12-25,81,671,39,28,91,78.4,78.4
566,2023-07-19,160,255,62,1,86,64.45,64.45
566,2023-07-19,50,255,62,1,53,200.06,200.06
566,2023-07-19,66,255,62,1,77,485.62,485.62
566,2023-07-19,78,255,62,1,40,389.12,389.12
567,2023-06-10,113,291,79,32,39,356.3,356.3
567,2023-06-10,150,291,79,32,18,325.17,325.17
567,2023-06-10,168,291,79,32,51,65.78,65.78
567,2023-06-10,170,291,79,32,63,343.15,343.15
568,2023-02-19,190,22,185,13,87,236.76,236.76
568,2023-02-19,37,22,185,13,102,407.34000000000003,407.34000000000003
568,2023-02-19,52,22,185,13,52,198.15,198.15
568,2023-02-19,54,22,185,13,40,362.1,362.1
568,2023-02-19,84,22,185,13,54,216.07,216.07
569,2023-10-31,14,110,151,34,17,12.91,12.91
569,2023-10-31,141,110,151,34,80,242.65,242.65
569,2023-10-31,143,110,151,34,58,455.79,455.79
569,2023-10-31,50,110,151,34,37,414.05,414.05
569,2023-10-31,76,110,151,34,21,443.61,443.61
569,2023-10-31,98,110,151,34,45,173.5,173.5
570,2024-12-16,158,870,103,44,77,89.14,89.14
570,2024-12-16,162,870,103,44,61,116.65,116.65
570,2024-12-16,187,870,103,44,78,485.26,485.26
570,2024-12-16,31,870,103,44,78,164.43,164.43
571,2024-08-07,118,829,81,45,13,266.53,266.53
571,2024-08-07,169,829,81,45,7,164.82,164.82
571,2024-08-07,20,829,81,45,87,64.4,64.4
571,2024-08-07,42,829,81,45,5,238.15,238.15
572,2023-08-08,106,641,42,30,80,361.78,361.78
572,2023-08-08,134,641,42,30,94,270.17,270.17
572,2023-08-08,158,641,42,30,5,268.52,268.52
572,2023-08-08,38,641,42,30,16,481.67,481.67
572,2023-08-08,7,641,42,30,8,409.59,409.59
572,2023-08-08,8,641,42,30,70,188.64,188.64
572,2023-08-08,98,641,42,30,78,160.27,160.27
573,2025-01-09,179,918,67,8,25,366.25,366.25
573,2025-01-09,45,918,67,8,17,347.98,347.98
573,2025-01-09,83,918,67,8,72,228.43,228.43
573,2025-01-09,90,918,67,8,68,350.26,350.26
574,2023-12-17,15,748,125,24,27,184.7,184.7
574,2023-12-17,72,748,125,24,88,7.56,7.56
575,2023-12-19,10,611,135,11,82,66.54,66.54
575,2023-12-19,109,611,135,11,51,386.63,386.63
575,2023-12-19,158,611,135,11,42,360.45,360.45
575,2023-12-19,4,611,135,11,79,483.02,483.02
575,2023-12-19,87,611,135,11,85,426.92,426.92
575,2023-12-19,91,611,135,11,35,199.21,199.21
576,2024-11-12,128,127,35,39,67,89.02,89.02
576,2024-11-12,3,127,35,39,94,146.05,146.05
576,2024-11-12,84,127,35,39,28,444.3,444.3
576,2024-11-12,88,127,35,39,92,362.57,362.57
577,2023-10-09,113,332,156,5,40,454.3,454.3
577,2023-10-09,123,332,156,5,34,379.81,379.81
577,2023-10-09,14,332,156,5,32,489.78,489.78
577,2023-10-09,145,332,156,5,42,33.35,33.35
577,2023-10-09,147,332,156,5,76,215.79,215.79
577,2023-10-09,158,332,156,5,78,233.65,233.65
577,2023-10-09,199,332,156,5,98,231.19,231.19
577,2023-10-09,25,332,156,5,93,354.6,354.6
577,2023-10-09,80,332,156,5,25,239.9,239.9
578,2024-01-22,132,302,64,40,49,66.69,66.69
578,2024-01-22,146,302,64,40,77,359.26,359.26
578,2024-01-22,176,302,64,40,89,305.04,305.04
578,2024-01-22,39,302,64,40,64,123.03,123.03
579,2024-01-04,116,773,62,10,30,72.39,72.39
579,2024-01-04,148,773,62,10,59,238.82,238.82
579,2024-01-04,154,773,62,10,90,229.19,229.19
579,2024-01-04,16,773,62,10,80,291.55,291.55
579,2024-01-04,20,773,62,10,39,276.54,276.54
580,2024-11-09,132,118,178,37,11,82.33,82.33
580,2024-11-09,149,118,178,37,71,440.73,440.73
580,2024-11-09,15,118,178,37,7,254.11,254.11
580,2024-11-09,159,118,178,37,34,123.36,123.36
580,2024-11-09,177,118,178,37,4,423.6,423.6
580,2024-11-09,91,118,178,37,90,120.1,120.1
581,2025-01-09,32,491,149,13,55,60.43,60.43
581,2025-01-09,57,491,149,13,24,40.98,40.98
581,2025-01-09,98,491,149,13,87,52.57,52.57
582,2023-02-18,106,194,87,12,47,451.44,451.44
582,2023-02-18,136,194,87,12,31,263.61,263.61
582,2023-02-18,5,194,87,12,99,432.03,432.03
582,2023-02-18,87,194,87,12,24,217.84,217.84
583,2024-12-31,104,289,81,28,99,611.09,611.09
584,2023-10-01,132,974,44,46,16,201.17,201.17
584,2023-10-01,141,974,44,46,40,182.49,182.49
584,2023-10-01,143,974,44,46,19,78.48,78.48
584,2023-10-01,155,974,44,46,82,252.87,252.87
584,2023-10-01,157,974,44,46,39,136.72,136.72
584,2023-10-01,45,974,44,46,76,214.2,214.2
584,2023-10-01,71,974,44,46,70,6.95,6.95
585,2024-06-17,4,750,98,9,4,379.78,379.78
585,2024-06-17,43,750,98,9,3,289.43,289.43
585,2024-06-17,61,750,98,9,100,102.21,102.21
586,2024-11-29,15,86,128,10,31,186.04,186.04
586,2024-11-29,194,86,128,10,39,476.19,476.19
586,2024-11-29,93,86,128,10,51,16.37,16.37
587,2024-10-28,129,575,44,45,26,44.52,44.52
587,2024-10-28,22,575,44,45,86,118.41,118.41
587,2024-10-28,35,575,44,45,27,332.09,332.09
587,2024-10-28,63,575,44,45,99,292.7,292.7
587,2024-10-28,94,575,44,45,55,392.56,392.56
588,2024-08-02,108,544,185,49,50,229.65,229.65
588,2024-08-02,124,544,185,49,29,172.52,172.52
588,2024-08-02,159,544,185,49,39,458.38,458.38
588,2024-08-02,185,544,185,49,62,123.05,123.05
588,2024-08-02,30,544,185,49,43,273.61,273.61
588,2024-08-02,31,544,185,49,31,458.2,458.2
588,2024-08-02,37,544,185,49,8,211.9,211.9
589,2023-10-07,11,874,51,49,4,347.47,347.47
589,2023-10-07,117,874,51,49,19,112.88,112.88
589,2023-10-07,156,874,51,49,17,196.7,196.7
589,2023-10-07,96,874,51,49,92,116.25,116.25
590,2023-08-14,114,241,54,48,43,359.9,359.9
590,2023-08-14,131,241,54,48,9,136.21,136.21
590,2023-08-14,168,241,54,48,43,453.88,453.88
590,2023-08-14,191,241,54,48,22,114.76,114.76
590,2023-08-14,96,241,54,48,46,230.89,230.89
591,2023-04-18,92,166,28,32,51,141.33,141.33
592,2024-03-01,127,320,78,33,51,133.09,133.09
592,2024-03-01,40,320,78,33,59,452.16,452.16
592,2024-03-01,56,320,78,33,88,618.05,618.05
592,2024-03-01,92,320,78,33,57,380.42,380.42
593,2024-03-20,149,772,127,15,66,446.91,446.91
593,2024-03-20,15,772,127,15,85,212.14,212.14
593,2024-03-20,154,772,127,15,77,403.23,403.23
593,2024-03-20,175,772,127,15,2,186.89,186.89
593,2024-03-20,198,772,127,15,76,393.54,393.54
593,2024-03-20,71,772,127,15,72,328.98,328.98
593,2024-03-20,79,772,127,15,9,362.26,362.26
593,2024-03-20,96,772,127,15,81,82.8,82.8
594,2024-05-12,158,42,137,7,17,43.13,43.13
594,2024-05-12,28,42,137,7,92,161.01,161.01
594,2024-05-12,32,42,137,7,64,9.88,9.88
594,2024-05-12,55,42,137,7,95,495.95,495.95
594,2024-05-12,64,42,137,7,17,448.48,448.48
595,2024-09-10,10,892,149,19,6,270.68,270.68
595,2024-09-10,110,892,149,19,78,158.87,158.87
595,2024-09-10,152,892,149,19,51,462.48,462.48
